,date_crime_year,date_crime_month,location_description,cnt,__fileposition__
15466,2014,12,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",5,701733
15467,2014,12,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",46,701807
15468,2014,12,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,701877
15469,2014,12,"AIRPORT VENDING ESTABLISHMENT",4,701940
15470,2014,12,"AIRPORT/AIRCRAFT",11,701997
15471,2014,12,"ALLEY",409,702041
15472,2014,12,"ANIMAL HOSPITAL",5,702074
15473,2014,12,"APARTMENT",3035,702117
15474,2014,12,"APPLIANCE STORE",5,702154
15475,2014,12,"ATHLETIC CLUB",56,702197
15476,2014,12,"ATM (AUTOMATIC TELLER MACHINE)",25,702238
15477,2014,12,"BANK",73,702296
15478,2014,12,"BAR OR TAVERN",137,702328
15479,2014,12,"BARBERSHOP",16,702369
15480,2014,12,"BRIDGE",2,702407
15481,2014,12,"CAR WASH",5,702441
15482,2014,12,"CEMETARY",2,702477
15483,2014,12,"CHA APARTMENT",54,702513
15484,2014,12,"CHA HALLWAY/STAIRWELL/ELEVATOR",16,702554
15485,2014,12,"CHA PARKING LOT/GROUNDS",49,702612
15486,2014,12,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",45,702663
15487,2014,12,"CLEANING STORE",7,702724
15488,2014,12,"COIN OPERATED MACHINE",3,702766
15489,2014,12,"COLLEGE/UNIVERSITY GROUNDS",8,702815
15490,2014,12,"COLLEGE/UNIVERSITY RESIDENCE HALL",3,702869
15491,2014,12,"COMMERCIAL / BUSINESS OFFICE",102,702930
15492,2014,12,"CONSTRUCTION SITE",30,702986
15493,2014,12,"CONVENIENCE STORE",110,703031
15494,2014,12,"CREDIT UNION",4,703076
15495,2014,12,"CTA BUS",57,703116
15496,2014,12,"CTA BUS STOP",52,703151
15497,2014,12,"CTA GARAGE / OTHER PROPERTY",18,703191
15498,2014,12,"CTA PLATFORM",46,703246
15499,2014,12,"CTA STATION",52,703286
15500,2014,12,"CTA TRACKS - RIGHT OF WAY",1,703325
15501,2014,12,"CTA TRAIN",91,703378
15502,2014,12,"CURRENCY EXCHANGE",54,703415
15503,2014,12,"DAY CARE CENTER",3,703460
15504,2014,12,"DELIVERY TRUCK",1,703503
15505,2014,12,"DEPARTMENT STORE",408,703545
15506,2014,12,"DRIVEWAY - RESIDENTIAL",68,703589
15507,2014,12,"DRUG STORE",78,703639
15508,2014,12,"FACTORY/MANUFACTURING BUILDING",18,703677
15509,2014,12,"FEDERAL BUILDING",3,703735
15510,2014,12,"FIRE STATION",3,703779
15511,2014,12,"GAS STATION",215,703819
15512,2014,12,"GOVERNMENT BUILDING/PROPERTY",49,703858
15513,2014,12,"GROCERY FOOD STORE",271,703914
15514,2014,12,"HALLWAY",1,703960
15515,2014,12,"HIGHWAY/EXPRESSWAY",1,703995
15516,2014,12,"HOSPITAL BUILDING/GROUNDS",82,704041
15517,2014,12,"HOTEL/MOTEL",99,704094
15518,2014,12,"HOUSE",4,704133
15519,2014,12,"JAIL / LOCK-UP FACILITY",12,704166
15520,2014,12,"LAKEFRONT/WATERFRONT/RIVERBANK",1,704217
15521,2014,12,"LIBRARY",25,704275
15522,2014,12,"MEDICAL/DENTAL OFFICE",19,704310
15523,2014,12,"MOVIE HOUSE/THEATER",7,704359
15524,2014,12,"NURSING HOME/RETIREMENT HOME",53,704406
15525,2014,12,"OTHER",887,704462
15526,2014,12,"OTHER COMMERCIAL TRANSPORTATION",5,704495
15527,2014,12,"OTHER RAILROAD PROP / TRAIN DEPOT",15,704554
15528,2014,12,"PARK PROPERTY",61,704615
15529,2014,12,"PARKING LOT",2,704656
15530,2014,12,"PARKING LOT/GARAGE(NON.RESID.)",540,704695
15531,2014,12,"PAWN SHOP",5,704753
15532,2014,12,"POLICE FACILITY/VEH PARKING LOT",58,704790
15533,2014,12,"POOL ROOM",4,704849
15534,2014,12,"RESIDENCE",3487,704886
15535,2014,12,"RESIDENCE PORCH/HALLWAY",398,704923
15536,2014,12,"RESIDENCE-GARAGE",358,704974
15537,2014,12,"RESIDENTIAL YARD (FRONT/BACK)",346,705018
15538,2014,12,"RESTAURANT",389,705075
15539,2014,12,"RETAIL STORE",1,705113
15540,2014,12,"SCHOOL, PRIVATE, BUILDING",41,705153
15541,2014,12,"SCHOOL, PRIVATE, GROUNDS",11,705206
15542,2014,12,"SCHOOL, PUBLIC, BUILDING",378,705258
15543,2014,12,"SCHOOL, PUBLIC, GROUNDS",78,705310
15544,2014,12,"SIDEWALK",1966,705361
15545,2014,12,"SMALL RETAIL STORE",491,705397
15546,2014,12,"SPORTS ARENA/STADIUM",17,705443
15547,2014,12,"STREET",4612,705491
15548,2014,12,"TAVERN/LIQUOR STORE",46,705525
15549,2014,12,"TAXICAB",30,705572
15550,2014,12,"VACANT LOT",1,705607
15551,2014,12,"VACANT LOT/LAND",97,705645
15552,2014,12,"VEHICLE NON-COMMERCIAL",375,705688
15553,2014,12,"VEHICLE-COMMERCIAL",25,705738
15554,2014,12,"WAREHOUSE",27,705784
15555,2015,1,"",18,705821
15556,2015,1,"ABANDONED BUILDING",40,705849
15557,2015,1,"AIRCRAFT",10,705895
15558,2015,1,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",8,705931
15559,2015,1,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",9,706006
15560,2015,1,"AIRPORT EXTERIOR - NON-SECURE AREA",6,706077
15561,2015,1,"AIRPORT EXTERIOR - SECURE AREA",3,706139
15562,2015,1,"AIRPORT PARKING LOT",5,706197
15563,2015,1,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",27,706244
15564,2015,1,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",10,706318
15565,2015,1,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",8,706388
15566,2015,1,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",33,706462
15567,2015,1,"AIRPORT VENDING ESTABLISHMENT",9,706532
15568,2015,1,"AIRPORT/AIRCRAFT",16,706589
15569,2015,1,"ALLEY",391,706633
15570,2015,1,"ANIMAL HOSPITAL",6,706666
15571,2015,1,"APARTMENT",2928,706709
15572,2015,1,"APPLIANCE STORE",4,706746
15573,2015,1,"ATHLETIC CLUB",49,706789
15574,2015,1,"ATM (AUTOMATIC TELLER MACHINE)",29,706830
15575,2015,1,"AUTO",3,706888
15576,2015,1,"BANK",64,706920
15577,2015,1,"BAR OR TAVERN",153,706952
15578,2015,1,"BARBERSHOP",17,706993
15579,2015,1,"BOWLING ALLEY",3,707031
15580,2015,1,"CAR WASH",9,707072
15581,2015,1,"CHA APARTMENT",62,707108
15582,2015,1,"CHA HALLWAY/STAIRWELL/ELEVATOR",20,707149
15583,2015,1,"CHA PARKING LOT/GROUNDS",47,707207
15584,2015,1,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",37,707258
15585,2015,1,"CLEANING STORE",11,707319
15586,2015,1,"COIN OPERATED MACHINE",1,707361
15587,2015,1,"COLLEGE/UNIVERSITY GROUNDS",15,707410
15588,2015,1,"COLLEGE/UNIVERSITY RESIDENCE HALL",7,707464
15589,2015,1,"COMMERCIAL / BUSINESS OFFICE",78,707525
15590,2015,1,"CONSTRUCTION SITE",23,707581
15591,2015,1,"CONVENIENCE STORE",124,707626
15592,2015,1,"CREDIT UNION",1,707671
15593,2015,1,"CTA BUS",85,707711
15594,2015,1,"CTA BUS STOP",45,707746
15595,2015,1,"CTA GARAGE / OTHER PROPERTY",26,707786
15596,2015,1,"CTA PLATFORM",48,707841
15597,2015,1,"CTA STATION",45,707881
15598,2015,1,"CTA TRACKS - RIGHT OF WAY",3,707920
15599,2015,1,"CTA TRAIN",80,707973
15600,2015,1,"CURRENCY EXCHANGE",28,708010
15601,2015,1,"DAY CARE CENTER",15,708055
15602,2015,1,"DELIVERY TRUCK",1,708098
15603,2015,1,"DEPARTMENT STORE",367,708140
15604,2015,1,"DRIVEWAY - RESIDENTIAL",44,708184
15605,2015,1,"DRUG STORE",72,708234
15606,2015,1,"FACTORY/MANUFACTURING BUILDING",11,708272
15607,2015,1,"FEDERAL BUILDING",3,708330
15608,2015,1,"FIRE STATION",2,708374
15609,2015,1,"FOREST PRESERVE",1,708414
15610,2015,1,"GANGWAY",1,708457
15611,2015,1,"GAS STATION",226,708492
15612,2015,1,"GOVERNMENT BUILDING/PROPERTY",38,708531
15613,2015,1,"GROCERY FOOD STORE",278,708587
15614,2015,1,"HIGHWAY/EXPRESSWAY",2,708633
15615,2015,1,"HOSPITAL BUILDING/GROUNDS",78,708679
15616,2015,1,"HOTEL/MOTEL",102,708732
15617,2015,1,"HOUSE",1,708771
15618,2015,1,"JAIL / LOCK-UP FACILITY",8,708804
15619,2015,1,"LAKEFRONT/WATERFRONT/RIVERBANK",1,708855
15620,2015,1,"LIBRARY",25,708913
15621,2015,1,"MEDICAL/DENTAL OFFICE",36,708948
15622,2015,1,"MOVIE HOUSE/THEATER",6,708997
15623,2015,1,"NEWSSTAND",1,709044
15624,2015,1,"NURSING HOME/RETIREMENT HOME",55,709081
15625,2015,1,"OTHER",863,709137
15626,2015,1,"OTHER COMMERCIAL TRANSPORTATION",7,709170
15627,2015,1,"OTHER RAILROAD PROP / TRAIN DEPOT",16,709229
15628,2015,1,"PARK PROPERTY",46,709290
15629,2015,1,"PARKING LOT",1,709331
15630,2015,1,"PARKING LOT/GARAGE(NON.RESID.)",595,709370
15631,2015,1,"PAWN SHOP",6,709428
15632,2015,1,"POLICE FACILITY/VEH PARKING LOT",86,709465
15633,2015,1,"POOL ROOM",5,709524
15634,2015,1,"PORCH",1,709561
15635,2015,1,"RESIDENCE",3633,709594
15636,2015,1,"RESIDENCE PORCH/HALLWAY",318,709631
15637,2015,1,"RESIDENCE-GARAGE",314,709682
15638,2015,1,"RESIDENTIAL YARD (FRONT/BACK)",286,709726
15639,2015,1,"RESTAURANT",404,709783
15640,2015,1,"SAVINGS AND LOAN",1,709821
15641,2015,1,"SCHOOL, PRIVATE, BUILDING",58,709865
15642,2015,1,"SCHOOL, PRIVATE, GROUNDS",4,709918
15643,2015,1,"SCHOOL, PUBLIC, BUILDING",424,709970
15644,2015,1,"SCHOOL, PUBLIC, GROUNDS",74,710022
15645,2015,1,"SIDEWALK",1761,710073
15646,2015,1,"SMALL RETAIL STORE",443,710109
15647,2015,1,"SPORTS ARENA/STADIUM",9,710155
15648,2015,1,"STREET",4747,710203
15649,2015,1,"TAVERN/LIQUOR STORE",46,710237
15650,2015,1,"TAXICAB",29,710284
15651,2015,1,"VACANT LOT/LAND",92,710319
15652,2015,1,"VEHICLE NON-COMMERCIAL",403,710362
15653,2015,1,"VEHICLE-COMMERCIAL",22,710412
15654,2015,1,"WAREHOUSE",18,710458
15655,2015,1,"YARD",1,710495
15656,2015,2,"",23,710527
15657,2015,2,"ABANDONED BUILDING",20,710555
15658,2015,2,"AIRCRAFT",6,710601
15659,2015,2,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",7,710637
15660,2015,2,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,710712
15661,2015,2,"AIRPORT EXTERIOR - NON-SECURE AREA",4,710783
15662,2015,2,"AIRPORT EXTERIOR - SECURE AREA",2,710845
15663,2015,2,"AIRPORT PARKING LOT",5,710903
15664,2015,2,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",25,710950
15665,2015,2,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",3,711024
15666,2015,2,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",4,711094
15667,2015,2,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",35,711168
15668,2015,2,"AIRPORT TRANSPORTATION SYSTEM (ATS)",5,711238
15669,2015,2,"AIRPORT VENDING ESTABLISHMENT",11,711301
15670,2015,2,"AIRPORT/AIRCRAFT",11,711358
15671,2015,2,"ALLEY",263,711402
15672,2015,2,"ANIMAL HOSPITAL",4,711435
15673,2015,2,"APARTMENT",2350,711478
15674,2015,2,"APPLIANCE STORE",7,711515
15675,2015,2,"ATHLETIC CLUB",21,711558
15676,2015,2,"ATM (AUTOMATIC TELLER MACHINE)",22,711599
15677,2015,2,"BANK",57,711657
15678,2015,2,"BAR OR TAVERN",115,711689
15679,2015,2,"BARBERSHOP",9,711730
15680,2015,2,"BOWLING ALLEY",1,711768
15681,2015,2,"CAR WASH",8,711809
15682,2015,2,"CEMETARY",1,711845
15683,2015,2,"CHA APARTMENT",51,711881
15684,2015,2,"CHA HALLWAY/STAIRWELL/ELEVATOR",11,711922
15685,2015,2,"CHA PARKING LOT/GROUNDS",38,711980
15686,2015,2,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",35,712031
15687,2015,2,"CLEANING STORE",4,712092
15688,2015,2,"COIN OPERATED MACHINE",1,712134
15689,2015,2,"COLLEGE/UNIVERSITY GROUNDS",15,712183
15690,2015,2,"COLLEGE/UNIVERSITY RESIDENCE HALL",7,712237
15691,2015,2,"COMMERCIAL / BUSINESS OFFICE",81,712298
15692,2015,2,"CONSTRUCTION SITE",16,712354
15693,2015,2,"CONVENIENCE STORE",105,712399
15694,2015,2,"CREDIT UNION",2,712444
15695,2015,2,"CTA BUS",81,712484
15696,2015,2,"CTA BUS STOP",29,712519
15697,2015,2,"CTA GARAGE / OTHER PROPERTY",20,712559
15698,2015,2,"CTA PLATFORM",30,712614
15699,2015,2,"CTA STATION",38,712654
15700,2015,2,"CTA TRACKS - RIGHT OF WAY",1,712693
15701,2015,2,"CTA TRAIN",56,712746
15702,2015,2,"CURRENCY EXCHANGE",42,712783
15703,2015,2,"DAY CARE CENTER",14,712828
15704,2015,2,"DEPARTMENT STORE",263,712871
15705,2015,2,"DRIVEWAY - RESIDENTIAL",36,712915
15706,2015,2,"DRUG STORE",56,712965
15707,2015,2,"FACTORY/MANUFACTURING BUILDING",9,713003
15708,2015,2,"FEDERAL BUILDING",4,713061
15709,2015,2,"FIRE STATION",1,713105
15710,2015,2,"FOREST PRESERVE",1,713145
15711,2015,2,"GANGWAY",1,713188
15712,2015,2,"GAS STATION",176,713223
15713,2015,2,"GOVERNMENT BUILDING/PROPERTY",32,713262
15714,2015,2,"GROCERY FOOD STORE",221,713318
15715,2015,2,"HIGHWAY/EXPRESSWAY",2,713364
15716,2015,2,"HOSPITAL BUILDING/GROUNDS",84,713410
15717,2015,2,"HOTEL/MOTEL",99,713463
15718,2015,2,"HOUSE",4,713502
15719,2015,2,"JAIL / LOCK-UP FACILITY",12,713535
15720,2015,2,"LAKEFRONT/WATERFRONT/RIVERBANK",1,713586
15721,2015,2,"LIBRARY",19,713644
15722,2015,2,"MEDICAL/DENTAL OFFICE",23,713679
15723,2015,2,"MOVIE HOUSE/THEATER",11,713728
15724,2015,2,"NURSING HOME/RETIREMENT HOME",38,713775
15725,2015,2,"OTHER",731,713831
15726,2015,2,"OTHER COMMERCIAL TRANSPORTATION",4,713864
15727,2015,2,"OTHER RAILROAD PROP / TRAIN DEPOT",14,713923
15728,2015,2,"PARK PROPERTY",48,713984
15729,2015,2,"PARKING LOT/GARAGE(NON.RESID.)",469,714025
15730,2015,2,"PAWN SHOP",3,714083
15731,2015,2,"POLICE FACILITY/VEH PARKING LOT",57,714120
15732,2015,2,"POOL ROOM",9,714179
15733,2015,2,"RESIDENCE",2744,714216
15734,2015,2,"RESIDENCE PORCH/HALLWAY",231,714253
15735,2015,2,"RESIDENCE-GARAGE",201,714304
15736,2015,2,"RESIDENTIAL YARD (FRONT/BACK)",157,714348
15737,2015,2,"RESTAURANT",308,714405
15738,2015,2,"SCHOOL, PRIVATE, BUILDING",43,714443
15739,2015,2,"SCHOOL, PRIVATE, GROUNDS",12,714496
15740,2015,2,"SCHOOL, PUBLIC, BUILDING",473,714548
15741,2015,2,"SCHOOL, PUBLIC, GROUNDS",61,714600
15742,2015,2,"SIDEWALK",1233,714651
15743,2015,2,"SMALL RETAIL STORE",368,714687
15744,2015,2,"SPORTS ARENA/STADIUM",23,714733
15745,2015,2,"STREET",3863,714781
15746,2015,2,"TAVERN/LIQUOR STORE",39,714815
15747,2015,2,"TAXICAB",35,714862
15748,2015,2,"VACANT LOT/LAND",54,714897
15749,2015,2,"VEHICLE - DELIVERY TRUCK",1,714940
15750,2015,2,"VEHICLE - OTHER RIDE SERVICE",1,714992
15751,2015,2,"VEHICLE NON-COMMERCIAL",310,715048
15752,2015,2,"VEHICLE-COMMERCIAL",13,715098
15753,2015,2,"WAREHOUSE",13,715144
15754,2015,3,"",32,715181
15755,2015,3,"ABANDONED BUILDING",29,715209
15756,2015,3,"AIRCRAFT",4,715255
15757,2015,3,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",5,715291
15758,2015,3,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,715366
15759,2015,3,"AIRPORT EXTERIOR - NON-SECURE AREA",3,715437
15760,2015,3,"AIRPORT EXTERIOR - SECURE AREA",3,715499
15761,2015,3,"AIRPORT PARKING LOT",4,715557
15762,2015,3,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",20,715604
15763,2015,3,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",3,715678
15764,2015,3,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",1,715748
15765,2015,3,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",7,715820
15766,2015,3,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",40,715894
15767,2015,3,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,715964
15768,2015,3,"AIRPORT VENDING ESTABLISHMENT",16,716027
15769,2015,3,"AIRPORT/AIRCRAFT",18,716084
15770,2015,3,"ALLEY",413,716128
15771,2015,3,"ANIMAL HOSPITAL",6,716161
15772,2015,3,"APARTMENT",2946,716204
15773,2015,3,"APPLIANCE STORE",3,716241
15774,2015,3,"ATHLETIC CLUB",26,716284
15775,2015,3,"ATM (AUTOMATIC TELLER MACHINE)",24,716325
15776,2015,3,"AUTO",6,716383
15777,2015,3,"BANK",66,716415
15778,2015,3,"BAR OR TAVERN",168,716447
15779,2015,3,"BARBERSHOP",24,716488
15780,2015,3,"BOAT/WATERCRAFT",1,716526
15781,2015,3,"BOWLING ALLEY",6,716569
15782,2015,3,"BRIDGE",2,716610
15783,2015,3,"CAR WASH",14,716644
15784,2015,3,"CEMETARY",2,716680
15785,2015,3,"CHA APARTMENT",63,716716
15786,2015,3,"CHA HALLWAY/STAIRWELL/ELEVATOR",12,716757
15787,2015,3,"CHA PARKING LOT/GROUNDS",50,716815
15788,2015,3,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",37,716866
15789,2015,3,"CLEANING STORE",8,716927
15790,2015,3,"COIN OPERATED MACHINE",3,716969
15791,2015,3,"COLLEGE/UNIVERSITY GROUNDS",15,717018
15792,2015,3,"COLLEGE/UNIVERSITY RESIDENCE HALL",14,717072
15793,2015,3,"COMMERCIAL / BUSINESS OFFICE",80,717133
15794,2015,3,"CONSTRUCTION SITE",22,717189
15795,2015,3,"CONVENIENCE STORE",104,717234
15796,2015,3,"CTA BUS",85,717279
15797,2015,3,"CTA BUS STOP",41,717314
15798,2015,3,"CTA GARAGE / OTHER PROPERTY",18,717354
15799,2015,3,"CTA PLATFORM",43,717409
15800,2015,3,"CTA STATION",38,717449
15801,2015,3,"CTA TRACKS - RIGHT OF WAY",3,717488
15802,2015,3,"CTA TRAIN",54,717541
15803,2015,3,"CURRENCY EXCHANGE",34,717578
15804,2015,3,"DAY CARE CENTER",17,717623
15805,2015,3,"DEPARTMENT STORE",345,717666
15806,2015,3,"DRIVEWAY - RESIDENTIAL",53,717710
15807,2015,3,"DRUG STORE",74,717760
15808,2015,3,"FACTORY/MANUFACTURING BUILDING",10,717798
15809,2015,3,"FEDERAL BUILDING",1,717856
15810,2015,3,"FIRE STATION",3,717900
15811,2015,3,"GAS STATION",230,717940
15812,2015,3,"GOVERNMENT BUILDING/PROPERTY",45,717979
15813,2015,3,"GROCERY FOOD STORE",272,718035
15814,2015,3,"HIGHWAY/EXPRESSWAY",5,718081
15815,2015,3,"HOSPITAL BUILDING/GROUNDS",74,718127
15816,2015,3,"HOTEL/MOTEL",119,718180
15817,2015,3,"HOUSE",3,718219
15818,2015,3,"JAIL / LOCK-UP FACILITY",9,718252
15819,2015,3,"LAKEFRONT/WATERFRONT/RIVERBANK",1,718303
15820,2015,3,"LIBRARY",18,718361
15821,2015,3,"MEDICAL/DENTAL OFFICE",17,718396
15822,2015,3,"MOVIE HOUSE/THEATER",4,718445
15823,2015,3,"NEWSSTAND",1,718492
15824,2015,3,"NURSING HOME/RETIREMENT HOME",59,718529
15825,2015,3,"OTHER",833,718585
15826,2015,3,"OTHER COMMERCIAL TRANSPORTATION",4,718618
15827,2015,3,"OTHER RAILROAD PROP / TRAIN DEPOT",19,718677
15828,2015,3,"PARK PROPERTY",117,718738
15829,2015,3,"PARKING LOT",1,718779
15830,2015,3,"PARKING LOT/GARAGE(NON.RESID.)",612,718818
15831,2015,3,"PAWN SHOP",1,718876
15832,2015,3,"POLICE FACILITY/VEH PARKING LOT",84,718913
15833,2015,3,"POOL ROOM",8,718972
15834,2015,3,"PORCH",2,719009
15835,2015,3,"RESIDENCE",3378,719042
15836,2015,3,"RESIDENCE PORCH/HALLWAY",366,719079
15837,2015,3,"RESIDENCE-GARAGE",276,719130
15838,2015,3,"RESIDENTIAL YARD (FRONT/BACK)",353,719174
15839,2015,3,"RESTAURANT",376,719231
15840,2015,3,"SAVINGS AND LOAN",2,719269
15841,2015,3,"SCHOOL, PRIVATE, BUILDING",47,719313
15842,2015,3,"SCHOOL, PRIVATE, GROUNDS",19,719366
15843,2015,3,"SCHOOL, PUBLIC, BUILDING",619,719418
15844,2015,3,"SCHOOL, PUBLIC, GROUNDS",129,719470
15845,2015,3,"SIDEWALK",2097,719521
15846,2015,3,"SMALL RETAIL STORE",374,719557
15847,2015,3,"SPORTS ARENA/STADIUM",18,719603
15848,2015,3,"STREET",5298,719651
15849,2015,3,"TAVERN",1,719685
15850,2015,3,"TAVERN/LIQUOR STORE",44,719719
15851,2015,3,"TAXICAB",42,719766
15852,2015,3,"VACANT LOT/LAND",74,719801
15853,2015,3,"VEHICLE NON-COMMERCIAL",383,719844
15854,2015,3,"VEHICLE-COMMERCIAL",21,719894
15855,2015,3,"WAREHOUSE",11,719940
15856,2015,4,"",23,719977
15857,2015,4,"ABANDONED BUILDING",53,720005
15858,2015,4,"AIRCRAFT",10,720051
15859,2015,4,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",2,720087
15860,2015,4,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,720162
15861,2015,4,"AIRPORT EXTERIOR - NON-SECURE AREA",1,720233
15862,2015,4,"AIRPORT EXTERIOR - SECURE AREA",3,720295
15863,2015,4,"AIRPORT PARKING LOT",5,720353
15864,2015,4,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",19,720400
15865,2015,4,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",5,720474
15866,2015,4,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",1,720544
15867,2015,4,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",7,720616
15868,2015,4,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",27,720690
15869,2015,4,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,720760
15870,2015,4,"AIRPORT VENDING ESTABLISHMENT",10,720823
15871,2015,4,"AIRPORT/AIRCRAFT",18,720880
15872,2015,4,"ALLEY",477,720924
15873,2015,4,"ANIMAL HOSPITAL",5,720957
15874,2015,4,"APARTMENT",2864,721000
15875,2015,4,"APPLIANCE STORE",1,721037
15876,2015,4,"ATHLETIC CLUB",37,721080
15877,2015,4,"ATM (AUTOMATIC TELLER MACHINE)",43,721121
15878,2015,4,"AUTO",4,721179
15879,2015,4,"BANK",81,721211
15880,2015,4,"BAR OR TAVERN",127,721243
15881,2015,4,"BARBERSHOP",11,721284
15882,2015,4,"BOWLING ALLEY",1,721322
15883,2015,4,"BRIDGE",4,721363
15884,2015,4,"CAR WASH",9,721397
15885,2015,4,"CEMETARY",3,721433
15886,2015,4,"CHA APARTMENT",66,721469
15887,2015,4,"CHA HALLWAY/STAIRWELL/ELEVATOR",11,721510
15888,2015,4,"CHA PARKING LOT",1,721568
15889,2015,4,"CHA PARKING LOT/GROUNDS",74,721611
15890,2015,4,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",32,721662
15891,2015,4,"CLEANING STORE",7,721723
15892,2015,4,"COLLEGE/UNIVERSITY GROUNDS",14,721765
15893,2015,4,"COLLEGE/UNIVERSITY RESIDENCE HALL",5,721819
15894,2015,4,"COMMERCIAL / BUSINESS OFFICE",96,721880
15895,2015,4,"CONSTRUCTION SITE",16,721936
15896,2015,4,"CONVENIENCE STORE",111,721981
15897,2015,4,"CTA BUS",79,722026
15898,2015,4,"CTA BUS STOP",57,722061
15899,2015,4,"CTA GARAGE / OTHER PROPERTY",18,722101
15900,2015,4,"CTA PLATFORM",45,722156
15901,2015,4,"CTA STATION",47,722196
15902,2015,4,"CTA TRACKS - RIGHT OF WAY",3,722235
15903,2015,4,"CTA TRAIN",76,722288
15904,2015,4,"CURRENCY EXCHANGE",40,722325
15905,2015,4,"DAY CARE CENTER",17,722370
15906,2015,4,"DEPARTMENT STORE",344,722413
15907,2015,4,"DRIVEWAY - RESIDENTIAL",54,722457
15908,2015,4,"DRUG STORE",66,722507
15909,2015,4,"FACTORY/MANUFACTURING BUILDING",6,722545
15910,2015,4,"FEDERAL BUILDING",1,722603
15911,2015,4,"FIRE STATION",3,722647
15912,2015,4,"FOREST PRESERVE",1,722687
15913,2015,4,"GAS STATION",240,722730
15914,2015,4,"GOVERNMENT BUILDING/PROPERTY",38,722769
15915,2015,4,"GROCERY FOOD STORE",243,722825
15916,2015,4,"HIGHWAY/EXPRESSWAY",7,722871
15917,2015,4,"HOSPITAL BUILDING/GROUNDS",74,722917
15918,2015,4,"HOTEL/MOTEL",117,722970
15919,2015,4,"HOUSE",3,723009
15920,2015,4,"JAIL / LOCK-UP FACILITY",9,723042
15921,2015,4,"LAKEFRONT/WATERFRONT/RIVERBANK",3,723093
15922,2015,4,"LIBRARY",22,723151
15923,2015,4,"LIQUOR STORE",1,723186
15924,2015,4,"MEDICAL/DENTAL OFFICE",25,723226
15925,2015,4,"MOVIE HOUSE/THEATER",5,723275
15926,2015,4,"NURSING HOME/RETIREMENT HOME",55,723322
15927,2015,4,"OTHER",860,723378
15928,2015,4,"OTHER COMMERCIAL TRANSPORTATION",6,723411
15929,2015,4,"OTHER RAILROAD PROP / TRAIN DEPOT",21,723470
15930,2015,4,"PARK PROPERTY",138,723531
15931,2015,4,"PARKING LOT/GARAGE(NON.RESID.)",657,723572
15932,2015,4,"PAWN SHOP",2,723630
15933,2015,4,"POLICE FACILITY/VEH PARKING LOT",78,723667
15934,2015,4,"POOL ROOM",3,723726
15935,2015,4,"RESIDENCE",3485,723763
15936,2015,4,"RESIDENCE PORCH/HALLWAY",379,723800
15937,2015,4,"RESIDENCE-GARAGE",340,723851
15938,2015,4,"RESIDENTIAL YARD (FRONT/BACK)",458,723895
15939,2015,4,"RESTAURANT",372,723952
15940,2015,4,"SAVINGS AND LOAN",2,723990
15941,2015,4,"SCHOOL, PRIVATE, BUILDING",56,724034
15942,2015,4,"SCHOOL, PRIVATE, GROUNDS",16,724087
15943,2015,4,"SCHOOL, PUBLIC, BUILDING",397,724139
15944,2015,4,"SCHOOL, PUBLIC, GROUNDS",96,724191
15945,2015,4,"SIDEWALK",2262,724242
